src/live/live_stats.cpp	2629	s_sortedGlobalChallengeList	s_numSortedGlobalChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareNumToTargetValue
src/live/live_stats.cpp	2650	s_sortedChallengeList	s_totalNumberOfUnlockedItems	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareReward
src/live/live_stats.cpp	2657	s_sortedAttachmentsList	s_numSortedAttachments	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareReward
src/live/live_stats.cpp	2664	s_sortedWeaponGroupList	s_numSortedWeaponGroup	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareReward
src/live/live_stats.cpp	2674	s_sortedChallengeList	s_numSortedChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareReward
src/live/live_stats.cpp	2682	s_sortedGlobalChallengeList	s_numSortedGlobalChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareReward
src/live/live_stats.cpp	2706	s_sortedChallengeList	s_totalNumberOfUnlockedItems	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareDefault
src/live/live_stats.cpp	2713	s_sortedAttachmentsList	s_numSortedAttachments	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareDefault
src/live/live_stats.cpp	2720	s_sortedWeaponGroupList	s_numSortedWeaponGroup	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareDefault
src/live/live_stats.cpp	2730	s_sortedChallengeList	s_numSortedChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareDefault
src/live/live_stats.cpp	2738	s_sortedGlobalChallengeList	s_numSortedGlobalChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareDefault
src/live/live_storage.cpp	2392	fsTask->descriptors	*fsTask->descriptorCount	0x838u	(int (__cdecl *)(const void *, const void *))LiveStorage_FileShareSortComparator_MostRecent
src/live/live_storage.cpp	2398	fsTask->descriptors	*fsTask->descriptorCount	0x838u	(int (__cdecl *)(const void *, const void *))LiveStorage_FileShareSortComparator_MostPopular
src/live/live_storage.cpp	3784	ratingTask->outStatsInfo	*ratingTask->outNumRatingsReceived	0xC8u	(int (__cdecl *)(const void *, const void *))LiveStorage_FileShare_VoteRankComparator
src/live/live_win.cpp	1729	s_recentServers	0x1Eu	0x10u	(int (__cdecl *)(const void *, const void *))compareRecentServers
src/physics/phys_main.cpp	2460	v17	v42	8u	(int (__cdecl *)(const void *, const void *))SortSModelsByDist
src/physics/phys_main.cpp	2913	base	num	sizeof((base)[0])	SortModelsFunc
src/physics/phys_main.cpp	2984	smodel_debug_infos	nmodels	8u	(int(__cdecl *)(const void *, const void *))SortSModelsByDist
src/qcommon/com_bsp_load_obj.cpp	783	comWorld.burnableCells	comWorld.numBurnableCells	0xCu	(int (__cdecl *)(const void *, const void *))Com_BurnableCellSort
src/qcommon/huffman.cpp	114	heap	0x100u	sizeof((heap)[0])	nodeCmp
src/qcommon/huffman.cpp	124	&heap[heapHead]	256 - heapHead	sizeof((&heap[heapHead])[0])	nodeCmp
src/qcommon/mem_track.cpp	1139	sorted_mem_track	len	0x98u	(int (__cdecl *)(const void *, const void *))mem_track_compare
src/server/sv_autoplaylist.cpp	210	playlists	0x40u	8u	(int (__cdecl *)(const void *, const void *))comparePlaylists
src/ui/ui_main_pc.cpp	647	info->lines[1]	info->numLines - 1	0x20u	(int (__cdecl *)(const void *, const void *))ScoreBar_CompareScores
src/ui/ui_server.cpp	645	&sharedUiInfo.serverStatusInfo.lines[31][1]	sharedUiInfo.serverStatus.numDisplayServers	sizeof((&sharedUiInfo.serverStatusInfo.lines[31][1])[0])	(int(__cdecl *)(const void *, const void *))UI_ServersQsortCompare
src/universal/aabbtree.cpp	308	sortedMins	minMaxCount	sizeof((sortedMins)[0])	(int (__cdecl *)(const void *, const void *))compare_floats
src/universal/aabbtree.cpp	309	sortedMaxs	minMaxCount	sizeof((sortedMaxs)[0])	(int (__cdecl *)(const void *, const void *))compare_floats
src/universal/aabbtree.cpp	310	sortedCoplanar	coplanarCount	sizeof((sortedCoplanar)[0])	(int (__cdecl *)(const void *, const void *))compare_floats
src/universal/com_files.cpp	2045	s0	numfiles	sizeof((s0)[0])	(int(__cdecl *)(const void *, const void *))iwdsort
src/universal/com_stringtable_obj.cpp	200	table->cellIndex	valueCount	2u	(int (__cdecl *)(const void *, const void *))CellCompare
src/universal/curve.cpp	349	this	this->mNumNodes	0x24u	(int (__cdecl *)(const void *, const void *))cCurve::CurveSortCompare
src/xanim/xanim_load_obj.cpp	610	base	numBones	2u	(int (__cdecl *)(const void *, const void *))XAnimCompareQuatParts
src/xanim/xanim_load_obj.cpp	655	v86	numBones	2u	(int (__cdecl *)(const void *, const void *))XAnimCompareTransParts
